Ghana,GHA,"International tourism, number of arrivals",ST.INT.ARVL,286000.0,305000.0,325000.0,348000.0,373000.0,399000.0,439000.0,483000.0,531000.0,584000.0,429000.0,497000.0,587000.0,698000.0,803000.0,931000.0,821000.0,903000.0,994000.0,825000.0,897000.0,,,,,
Gibraltar,GIB,"International tourism, number of arrivals",ST.INT.ARVL,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"International tourism, number of arrivals",ST.INT.ARVL,,12000.0,17000.0,23000.0,27000.0,33000.0,38000.0,43000.0,44000.0,45000.0,45000.0,46099.99847,30000.0,24000.0,,12399.99962,131000.0,96000.0,56000.0,33000.0,35000.0,63000.0,99000.0,,,
"Gambia, The",GMB,"International tourism, number of arrivals",ST.INT.ARVL,45000.0,77000.0,85000.0,91000.0,96000.0,79000.0,57000.0,81000.0,89000.0,90000.0,108000.0,125000.0,143000.0,147000.0,142000.0,91000.0,106000.0,157000.0,171000.0,156000.0,449000.0,450000.0,522000.0,552000.0,620000.0,246000.0
Guinea-Bissau,GNB,"International tourism, number of arrivals",ST.INT.ARVL,,,,,,,7800.000191,,,,5000.0,11600.00038,15600.00038,18000.0,16000.0,22299.99924,36700.00076,35400.00153,35500.0,36099.99847,43799.99924,45200.00076,49500.0,55000.0,52400.00153,
Equatorial Guinea,GNQ,"International tourism, number of arrivals",ST.INT.ARVL,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"International tourism, number of arrivals",ST.INT.ARVL,10712000.0,9782000.0,10588000.0,11364000.0,12606000.0,13567000.0,14678000.0,14918000.0,14785000.0,14268000.0,15938000.0,17284000.0,,,,,,,20112000.0,24272000.0,26114000.0,28071000.0,30161000.0,33072000.0,34005000.0,7406000.0
Grenada,GRD,"International tourism, number of arrivals",ST.INT.ARVL,369000.0,386000.0,368000.0,392000.0,379000.0,316000.0,277000.0,271000.0,294000.0,370000.0,380000.0,342000.0,406000.0,428000.0,460000.0,445000.0,447000.0,370000.0,327000.0,387000.0,437000.0,474000.0,468000.0,529000.0,526000.0,217000.0
Greenland,GRL,"International tourism, number of arrivals",ST.INT.ARVL,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"International tourism, number of arrivals",ST.INT.ARVL,563000.0,520000.0,576000.0,636000.0,823000.0,826000.0,835000.0,884000.0,880000.0,1182000.0,1316000.0,1502000.0,1628000.0,1715000.0,1311000.0,1384000.0,1434000.0,1491000.0,1516000.0,1739000.0,1865000.0,1906000.0,2120000.0,2406000.0,2560000.0,594000.0
Guam,GUM,"International tourism, number of arrivals",ST.INT.ARVL,1362000.0,1373000.0,1382000.0,1137000.0,1162000.0,1287000.0,1159000.0,1059000.0,910000.0,1160000.0,1228000.0,1212000.0,1225000.0,1142000.0,1053000.0,1197000.0,1160000.0,1308000.0,1334000.0,1343000.0,1409000.0,1536000.0,1545000.0,1549000.0,1667000.0,328000.0
Guyana,GUY,"International tourism, number of arrivals",ST.INT.ARVL,106000.0,92000.0,76000.0,66000.0,75000.0,105000.0,99000.0,104000.0,101000.0,122000.0,117000.0,113000.0,134000.0,130000.0,141000.0,152000.0,157000.0,177000.0,200000.0,206000.0,207000.0,235000.0,247000.0,287000.0,315000.0,86400.00153
High income,HIC,"International tourism, number of arrivals",ST.INT.ARVL,790212426.2,829886178.1,856250307.2,866369960.2,886282224.3,929784135.7,884986860.0,879165850.6,871624379.2,939596423.2,969910115.6,1128257223.0,1143132373.0,1134881111.0,1087553476.0,1124271992.0,1153167525.0,1215900943.0,1266070915.0,1315757995.0,1349915164.0,1403510282.0,1453128423.0,1491870217.0,1522430053.0,
"Hong Kong SAR, China",HKG,"International tourism, number of arrivals",ST.INT.ARVL,10200000.0,12974000.0,11273000.0,10160000.0,11328000.0,13059000.0,13725000.0,16566000.0,15537000.0,21811000.0,23359000.0,25251000.0,28169000.0,29507000.0,29591000.0,36030000.0,41921000.0,48615000.0,54299000.0,60839000.0,59308000.0,56655000.0,58472000.0,65148000.0,55913000.0,3569000.0
Honduras,HND,"International tourism, number of arrivals",ST.INT.ARVL,,271000.0,310000.0,324000.0,428000.0,689000.0,672000.0,788000.0,887000.0,1026000.0,1118000.0,1136000.0,1309000.0,1561000.0,1589000.0,1965000.0,1852000.0,1903000.0,1857000.0,2082000.0,2093000.0,2228000.0,2144000.0,2323000.0,2315000.0,669000.0
Heavily indebted poor countries (HIPC),HPC,"International tourism, number of arrivals",ST.INT.ARVL,,5750449.617,6186266.882,6328429.877,7115930.802,7778591.0,8160225.185,9043190.155,9192544.326,10209662.04,11488151.57,12898473.62,14613529.78,15475609.72,15905711.58,17437169.26,19068517.6,20446470.38,21285585.15,21852006.86,23619335.25,25289047.23,27119321.17,29458450.95,29134874.0,
Croatia,HRV,"International tourism, number of arrivals",ST.INT.ARVL,16100000.0,19085000.0,23660000.0,25499000.0,29215000.0,37226000.0,40129000.0,41737000.0,42857000.0,44974000.0,45762000.0,47733000.0,52271000.0,51336000.0,47573000.0,49006000.0,49969000.0,47185000.0,48345000.0,51168000.0,55858000.0,57587000.0,59238000.0,57668000.0,60021000.0,21608000.0
Haiti,HTI,"International tourism, number of arrivals",ST.INT.ARVL,370000.0,400000.0,387000.0,393000.0,386000.0,445000.0,499000.0,482000.0,518000.0,385000.0,480000.0,558000.0,868000.0,758000.0,826000.0,793000.0,946000.0,959000.0,1064000.0,1127599.976,1190000.0,1153000.0,1262000.0,1333000.0,938000.0,
Hungary,HUN,"International tourism, number of arrivals",ST.INT.ARVL,39240000.0,39833000.0,37315000.0,33624000.0,28803000.0,31141000.0,30679000.0,31739000.0,31412000.0,33934000.0,36173000.0,38318000.0,39379000.0,39554000.0,40624000.0,39904000.0,41304000.0,43565000.0,43611000.0,45984000.0,48345000.0,52890000.0,54962000.0,57667000.0,61397000.0,31641000.0
IBRD only,IBD,"International tourism, number of arrivals",ST.INT.ARVL,356802552.3,381711595.3,407771931.3,414169389.6,437116871.9,468296048.9,453337858.3,461400702.6,453203858.6,519447298.2,553668383.7,569028747.4,606513212.4,614737921.6,588744192.9,618728471.1,631384271.5,653441090.0,674498601.2,683100776.6,710624637.0,732382440.8,787599416.9,823988846.5,852166955.7,
IDA & IBRD total,IBT,"International tourism, number of arrivals",ST.INT.ARVL,385651376.3,413555346.3,441764119.5,449512247.2,474501178.8,508311572.2,493824388.6,504227902.4,496859855.2,569823563.0,606222959.5,626141605.1,671923148.4,683771447.0,659261625.3,695222797.5,706710380.5,733806691.5,759074427.8,771435636.9,805369212.1,826247856.8,889465190.8,939010263.0,974462802.2,
IDA total,IDA,"International tourism, number of arrivals",ST.INT.ARVL,15731075.68,17911191.19,19106200.81,20294406.84,21509371.08,23005231.32,24182673.05,26352150.78,27591739.11,31980186.94,32888290.84,37120730.18,44274304.4,47671291.73,50223430.13,55256133.34,53613909.32,58250533.32,62020322.29,65941778.03,71927095.05,71605647.8,78201600.28,93089667.65,100914423.8,
IDA blend,IDB,"International tourism, number of arrivals",ST.INT.ARVL,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,"International tourism, number of arrivals",ST.INT.ARVL,4324000.0,5034000.0,5185000.0,4606000.0,4728000.0,5064000.0,5153000.0,5033000.0,4467000.0,5321000.0,5002000.0,4871000.0,5506000.0,6234000.0,6324000.0,7003000.0,7650000.0,8044000.0,8802000.0,9435000.0,10407000.0,11519000.0,14040000.0,15810000.0,16107000.0,4053000.0
IDA only,IDX,"International tourism, number of arrivals",ST.INT.ARVL,8090808.125,9356516.805,9636375.65,9987732.745,10993029.86,12504714.57,13101064.0,15034904.54,15535677.34,18457815.36,19225120.31,21221685.02,24248164.53,27424638.61,28669901.0,32648986.24,32417429.92,35988687.32,40041483.8,42827384.21,46442583.33,46337010.25,50308715.54,58328493.73,63144062.51,
Isle of Man,IMN,"International tourism, number of arrivals",ST.INT.ARVL,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"International tourism, number of arrivals",ST.INT.ARVL,2124000.0,2288000.0,2374000.0,2359000.0,2482000.0,2649000.0,2537000.0,2384000.0,2726000.0,3457000.0,3919000.0,4447000.0,5082000.0,5283000.0,5168000.0,5776000.0,6309000.0,6578000.0,6968000.0,13107000.0,13284000.0,14570000.0,15543000.0,17423000.0,17914000.0,
Not classified,INX,"International tourism, number of arrivals",ST.INT.ARVL,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"International tourism, number of arrivals",ST.INT.ARVL,4818000.0,5289000.0,5587000.0,6064000.0,6403000.0,6646000.0,6353000.0,6476000.0,6764000.0,6953000.0,7333000.0,8001000.0,8332000.0,8026000.0,7189000.0,7134000.0,7630000.0,7550000.0,8260000.0,8813000.0,9528000.0,10100000.0,10338000.0,10926000.0,10951000.0,
"Iran, Islamic Rep.",IRN,"International tourism, number of arrivals",ST.INT.ARVL,452000.0,573000.0,764000.0,1008000.0,1321000.0,1342000.0,1402000.0,1585000.0,1546000.0,1659000.0,1889000.0,2735000.0,2219000.0,2034000.0,2116000.0,2938000.0,3354000.0,3834000.0,4769000.0,4968000.0,5237000.0,4942000.0,4867000.0,7295000.0,9107000.0,1550000.0
Iraq,IRQ,"International tourism, number of arrivals",ST.INT.ARVL,61000.0,51000.0,15000.0,45000.0,30000.0,78000.0,127000.0,,,,,,,864000.0,1262000.0,1518000.0,1510000.0,1111000.0,892000.0,,,,,,,
Iceland,ISL,"International tourism, number of arrivals",ST.INT.ARVL,211000.0,223000.0,223000.0,255000.0,281000.0,328000.0,329000.0,315000.0,348000.0,405000.0,429000.0,477000.0,539000.0,561000.0,563000.0,559000.0,628000.0,765000.0,900000.0,1102000.0,1389000.0,1891000.0,2353000.0,2488000.0,2202000.0,488000.0
Israel,ISR,"International tourism, number of arrivals",ST.INT.ARVL,2530000.0,2360000.0,2295000.0,2200000.0,2566000.0,2672000.0,1219000.0,862099.9756,,1505800.049,1916000.0,1834000.0,2294000.0,3034000.0,2740000.0,3444000.0,3362000.0,3520000.0,3540000.0,3251000.0,3109000.0,3070000.0,3863000.0,4389000.0,4905000.0,
Italy,ITA,"International tourism, number of arrivals",ST.INT.ARVL,55706000.0,59805000.0,57998000.0,58499000.0,59521000.0,62702000.0,60960000.0,63561000.0,63026000.0,58480000.0,59230000.0,66353000.0,70271000.0,70719000.0,71692000.0,73225000.0,75866000.0,76293000.0,76762000.0,77694000.0,81068000.0,84925000.0,89931000.0,93228601.56,95399000.0,38419000.0
Jamaica,JAM,"International tourism, number of arrivals",ST.INT.ARVL,1752000.0,1821000.0,1904000.0,1899000.0,2013000.0,2230000.0,2117000.0,2131000.0,2483000.0,2515000.0,2615000.0,3016000.0,2880000.0,2859000.0,2753000.0,2832000.0,3077000.0,3306000.0,3274000.0,3504000.0,3692000.0,3837000.0,4276000.0,4319000.0,4233000.0,1329699.951
Jordan,JOR,"International tourism, number of arrivals",ST.INT.ARVL,3277000.0,3164000.0,3068000.0,3438000.0,3231000.0,2700000.0,3034000.0,4677000.0,4600000.0,5587000.0,5817000.0,6573000.0,6529000.0,7100000.0,7085000.0,8078000.0,6813000.0,6314000.0,5389000.0,5327000.0,4809000.0,4236000.0,4565000.0,4922000.0,5361000.0,1240000.0
Japan,JPN,"International tourism, number of arrivals",ST.INT.ARVL,3345000.0,3837000.0,4218000.0,4106000.0,4438000.0,4757000.0,4772000.0,5239000.0,5212000.0,6138000.0,6728000.0,7334000.0,8347000.0,8351000.0,6790000.0,8611000.0,6219000.0,8358000.0,10364000.0,13413000.0,19737000.0,24039000.0,28691000.0,31191000.0,31881000.0,4115799.805
Kazakhstan,KAZ,"International tourism, number of arrivals",ST.INT.ARVL,,202000.0,284000.0,257000.0,394000.0,1683000.0,2693000.0,3678000.0,3237000.0,4291000.0,4365000.0,4707000.0,5311000.0,4117000.0,3774000.0,4097000.0,5685000.0,6163000.0,6841000.0,6333000.0,6430000.0,6509000.0,7701000.0,8789000.0,8515000.0,2035000.0
Kenya,KEN,"International tourism, number of arrivals",ST.INT.ARVL,974000.0,1003000.0,1001000.0,894000.0,969000.0,1037000.0,994000.0,1001000.0,1146000.0,1361000.0,1479000.0,1601000.0,1817000.0,1203000.0,1490000.0,1609000.0,1823000.0,1711000.0,1520000.0,1350000.0,1181000.0,1340000.0,1449000.0,2025000.0,2049000.0,
Kyrgyz Republic,KGZ,"International tourism, number of arrivals",ST.INT.ARVL,,,,290000.0,165000.0,173000.0,199000.0,183000.0,342000.0,398000.0,319000.0,766000.0,1656000.0,2379000.0,2451000.0,1224000.0,3025000.0,3393000.0,4134000.0,3791000.0,4000000.0,3853000.0,4568000.0,6947000.0,8508000.0,
Cambodia,KHM,"International tourism, number of arrivals",ST.INT.ARVL,220000.0,260000.0,219000.0,287000.0,368000.0,466000.0,605000.0,787000.0,701000.0,1055000.0,1422000.0,1700000.0,2015000.0,2125000.0,2162000.0,2508000.0,2882000.0,3584000.0,4210000.0,4503000.0,4775000.0,5012000.0,5602000.0,6201000.0,6611000.0,1306000.0
Kiribati,KIR,"International tourism, number of arrivals",ST.INT.ARVL,,,,,20299.99924,13399.99962,14500.0,119500.0,130100.0061,63900.00153,50200.00076,10800.00019,32299.99924,,,,,,,8300.000191,8199.999809,7599.999905,7500.0,9000.0,12000.0,
St. Kitts and Nevis,KNA,"International tourism, number of arrivals",ST.INT.ARVL,203000.0,172000.0,194000.0,250000.0,226000.0,247000.0,334000.0,240000.0,247000.0,383000.0,365000.0,350000.0,379000.0,533000.0,548000.0,624000.0,723000.0,666000.0,695000.0,818000.0,1036000.0,1055000.0,1194000.0,1278000.0,1107000.0,301399.9939
"Korea, Rep.",KOR,"International tourism, number of arrivals",ST.INT.ARVL,3753000.0,3684000.0,3908000.0,4250000.0,4660000.0,5322000.0,5147000.0,5347000.0,4753000.0,5818000.0,6023000.0,6155000.0,6448000.0,6891000.0,7818000.0,8798000.0,9795000.0,11140000.0,12176000.0,14202000.0,13232000.0,17242000.0,13336000.0,15347000.0,17503000.0,2519000.0
Kuwait,KWT,"International tourism, number of arrivals",ST.INT.ARVL,1443000.0,1565000.0,1638000.0,1763000.0,1884000.0,1944000.0,2072000.0,2316000.0,2602000.0,3056000.0,3474000.0,3899000.0,4482000.0,4736000.0,5088000.0,5208000.0,5574000.0,5729000.0,6217000.0,6528000.0,6941000.0,7055000.0,7407000.0,8508000.0,8565000.0,2161000.0
Latin America & Caribbean (excluding high income),LAC,"International tourism, number of arrivals",ST.INT.ARVL,118759609.1,122091619.9,124222951.0,128596768.7,131143148.5,135852472.5,129631536.7,128164683.1,122614563.3,132972759.4,139293878.5,136738000.0,135404000.0,136305000.0,130549000.0,128009000.0,124212000.0,126982000.0,129584000.0,136666600.0,145821000.0,156330000.0,165093000.0,164604173.9,165233237.0,
Lao PDR,LAO,"International tourism, number of arrivals",ST.INT.ARVL,346000.0,403000.0,463000.0,500000.0,614000.0,737000.0,674000.0,736000.0,636000.0,895000.0,1095000.0,1215000.0,1624000.0,1737000.0,2008000.0,2513000.0,2724000.0,3330000.0,3779000.0,4159000.0,4684000.0,4239000.0,3869000.0,4186000.0,4791000.0,886400.0244
Lebanon,LBN,"International tourism, number of arrivals",ST.INT.ARVL,450000.0,424000.0,558000.0,631000.0,673000.0,742000.0,837000.0,956000.0,1016000.0,1278000.0,1140000.0,1063000.0,1017000.0,1333000.0,1844000.0,2168000.0,1655000.0,1366000.0,1274000.0,1355000.0,1518000.0,1688000.0,1857000.0,1964000.0,1936000.0,
Liberia,LBR,"International tourism, number of arrivals",ST.INT.ARVL,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,"International tourism, number of arrivals",ST.INT.ARVL,1832000.0,1276000.0,913000.0,850000.0,965000.0,963000.0,953000.0,858000.0,958000.0,,,125000.0,106000.0,760000.0,,,,,,,,,,,,
St. Lucia,LCA,"International tourism, number of arrivals",ST.INT.ARVL,407000.0,422000.0,563000.0,629000.0,666000.0,727000.0,747000.0,648000.0,683000.0,791000.0,720000.0,670000.0,905000.0,925000.0,982000.0,984000.0,950000.0,889000.0,921000.0,987000.0,1031000.0,948000.0,1064000.0,1165000.0,1220000.0,432500.0
Latin America & Caribbean,LCN,"International tourism, number of arrivals",ST.INT.ARVL,140093252.2,144212163.5,147782609.7,152444257.9,154422845.4,161345288.5,155630805.1,152947999.4,148080474.9,161110799.6,167839740.3,165382750.9,164050585.8,165005509.7,158419130.2,157336067.7,155233946.6,159170173.4,162605371.4,171231468.5,182042491.6,193556155.2,202720683.4,201522429.4,201856013.7,
Least developed countries: UN classification,LDC,"International tourism, number of arrivals",ST.INT.ARVL,5472827.473,6658283.95,6957867.697,7094926.3,7950686.093,8410825.329,8822886.005,9811415.87,9707907.432,11144721.84,12956006.38,14529500.41,16999106.65,18005255.39,18594287.03,20467099.63,23220314.71,26001684.94,28995508.77,31645081.8,33502770.99,32624657.65,34557520.69,38555567.91,40176417.36,
Low income,LIC,"International tourism, number of arrivals",ST.INT.ARVL,,,,,,,4422831.21,5834485.609,5908363.545,7427824.405,7489497.836,7946918.306,8224734.581,9779564.746,10644113.01,13439676.35,11065512.1,11790113.07,12106324.92,12210720.22,11563292.83,13028546.97,14021098.76,17021655.36,17409971.53,
Liechtenstein,LIE,"International tourism, number of arrivals",ST.INT.ARVL,59000.0,56000.0,57000.0,59000.0,60000.0,61599.99847,56500.0,48700.00076,49000.0,48500.0,49799.99924,54900.00153,72800.00305,72900.00153,66500.0,64300.00305,67000.0,62400.00153,59599.99847,61299.99924,56700.00076,69099.99847,79300.00305,85300.00305,98099.99847,58400.00153
Sri Lanka,LKA,"International tourism, number of arrivals",ST.INT.ARVL,414000.0,315000.0,384000.0,409000.0,465000.0,445000.0,397000.0,457000.0,583000.0,681000.0,669000.0,689000.0,592000.0,526000.0,538000.0,766000.0,976000.0,1133000.0,1415000.0,1665000.0,1993000.0,2168000.0,2248000.0,2521000.0,2027000.0,540000.0
Lower middle income,LMC,"International tourism, number of arrivals",ST.INT.ARVL,40349021.46,44941824.31,56688243.84,53668707.57,57315220.18,60822587.41,61303177.85,64049459.33,69066616.13,82272562.52,88540296.68,96432872.55,112971124.5,120779067.9,117207259.1,126945397.1,125756815.6,136178040.8,142764863.4,140616367.3,145156137.0,146764495.2,166574126.0,192813989.6,207722217.3,
Low & middle income,LMY,"International tourism, number of arrivals",ST.INT.ARVL,277742929.6,296976884.6,319784754.0,325180108.7,346142020.4,376460649.1,382836193.3,403924802.1,394042563.3,453546722.6,486276713.9,503388699.0,543031904.7,562443862.6,548333631.3,578189300.7,585014466.5,607553618.6,626412968.4,634344306.6,658163496.0,673875108.8,731331434.2,782000891.1,814041186.1,
Lesotho,LSO,"International tourism, number of arrivals",ST.INT.ARVL,209000.0,312000.0,313000.0,290000.0,308000.0,302000.0,295000.0,287000.0,329000.0,304000.0,304000.0,357000.0,300000.0,293000.0,344000.0,426000.0,398000.0,423000.0,433000.0,1079000.0,1082000.0,1196000.0,1137000.0,1173000.0,1142000.0,
Late-demographic dividend,LTE,"International tourism, number of arrivals",ST.INT.ARVL,208726880.6,226458982.0,237060589.3,246545489.9,266217659.7,284253258.6,271213960.0,272906962.6,267562909.2,312413443.5,331644843.5,347355982.8,369420014.6,367075985.6,353528962.1,375168918.8,394674498.5,413361747.6,430928983.2,437115970.8,460461683.6,479145118.7,508820312.7,532235103.2,549832276.9,
Lithuania,LTU,"International tourism, number of arrivals",ST.INT.ARVL,2600000.0,3497000.0,3702000.0,4287000.0,4454000.0,4092000.0,4195000.0,3999000.0,3635000.0,,,,4251000.0,4459000.0,4001000.0,4073000.0,4504000.0,4979000.0,5264000.0,5217000.0,5048000.0,5322000.0,5590000.0,6115000.0,6150000.0,2284000.0
Luxembourg,LUX,"International tourism, number of arrivals",ST.INT.ARVL,768000.0,724000.0,778000.0,789000.0,863000.0,852000.0,836000.0,885000.0,867000.0,878000.0,913000.0,908000.0,914000.0,877000.0,847000.0,805000.0,874000.0,950000.0,945000.0,1038000.0,1090000.0,1054000.0,1046000.0,1018000.0,1041000.0,525000.0
Latvia,LVA,"International tourism, number of arrivals",ST.INT.ARVL,1633000.0,1750000.0,1842000.0,1788000.0,1738000.0,1882000.0,2061000.0,2297000.0,2524000.0,3127000.0,3791000.0,4649000.0,5209000.0,5496000.0,4727000.0,5042000.0,5538000.0,5569000.0,5822000.0,6246000.0,6842000.0,6797000.0,7726000.0,7775000.0,8342000.0,3204000.0
"Macao SAR, China",MAC,"International tourism, number of arrivals",ST.INT.ARVL,7752000.0,8151000.0,7000000.0,6949000.0,7444000.0,9162000.0,10279000.0,11531000.0,11888000.0,16673000.0,18711000.0,21998000.0,27003000.0,22933000.0,21753000.0,24965000.0,28002000.0,28082000.0,29325000.0,31526000.0,30715000.0,30950000.0,32611000.0,35804000.0,39406000.0,5897000.0
St. Martin (French part),MAF,"International tourism, number of arrivals",ST.INT.ARVL,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"International tourism, number of arrivals",ST.INT.ARVL,2752000.0,2856000.0,3203000.0,3267000.0,4088000.0,4458000.0,4596000.0,4709000.0,5021000.0,5732000.0,6077000.0,6777000.0,7701000.0,8209000.0,8661000.0,9752000.0,9784000.0,9830000.0,10349000.0,10507000.0,10542000.0,10677000.0,11540000.0,12489000.0,13109000.0,2802000.0
Monaco,MCO,"International tourism, number of arrivals",ST.INT.ARVL,233000.0,226000.0,259000.0,278000.0,278000.0,300000.0,270000.0,263000.0,235000.0,250000.0,286000.0,313000.0,328000.0,324000.0,265000.0,279000.0,295000.0,292000.0,328000.0,329000.0,331000.0,336000.0,355000.0,347000.0,363000.0,159000.0
Moldova,MDA,"International tourism, number of arrivals",ST.INT.ARVL,32000.0,29000.0,21000.0,19000.0,14000.0,18000.0,16000.0,18000.0,21000.0,69000.0,67000.0,63000.0,70000.0,73000.0,60000.0,64000.0,75000.0,89000.0,95599.99847,93900.00153,94400.00153,121000.0,145000.0,160000.0,174000.0,29000.0
Madagascar,MDG,"International tourism, number of arrivals",ST.INT.ARVL,115000.0,,,,,,,,,,,,,,,,,,,,282000.0,333000.0,285000.0,360000.0,486000.0,87099.99847
Maldives,MDV,"International tourism, number of arrivals",ST.INT.ARVL,315000.0,339000.0,366000.0,396000.0,430000.0,467000.0,461000.0,485000.0,564000.0,617000.0,395000.0,602000.0,676000.0,683000.0,656000.0,792000.0,931000.0,958000.0,1125000.0,1205000.0,1234000.0,1286000.0,1390000.0,1484000.0,1703000.0,555000.0
Middle East & North Africa,MEA,"International tourism, number of arrivals",ST.INT.ARVL,,,,,,,,,,80626989.2,83145581.49,90007073.63,99102298.55,115019778.3,113027486.5,130361782.1,111858609.8,124595751.5,125860611.7,133162231.8,126208646.1,119350820.6,127054293.5,139804138.0,152571280.0,
Mexico,MEX,"International tourism, number of arrivals",ST.INT.ARVL,85446000.0,90394000.0,92915000.0,95214000.0,99869000.0,105673000.0,100718000.0,100153000.0,92330000.0,99250000.0,103146000.0,97701000.0,93582000.0,92948000.0,88044000.0,81953000.0,75732000.0,76749000.0,78100000.0,81042000.0,87129000.0,94853000.0,99349000.0,96497000.0,97406000.0,51128000.0
Marshall Islands,MHL,"International tourism, number of arrivals",ST.INT.ARVL,5500.0,6199.999809,6400.000095,6400.000095,4599.999905,5199.999809,5400.000095,6000.0,7199.999809,9000.0,9199.999809,5800.000191,7199.999809,6000.0,5400.000095,4599.999905,4599.999905,4599.999905,,4900.000095,6300.000191,5400.000095,6000.0,6800.000191,6099.999905,
Middle income,MIC,"International tourism, number of arrivals",ST.INT.ARVL,272242177.6,290883939.9,313607078.1,319024055.7,339709726.8,369017840.4,375000502.6,394155191.5,384233687.5,441446433.2,473913514.8,490340950.5,529427962.3,546648340.2,531427960.5,557355435.1,567578027.4,589199451.6,607530503.4,615263536.6,639288627.7,655230626.6,711194514.8,758857901.9,790163362.9,
North Macedonia,MKD,"International tourism, number of arrivals",ST.INT.ARVL,147000.0,136000.0,121000.0,157000.0,181000.0,224000.0,99000.0,123000.0,158000.0,165000.0,197000.0,202000.0,230000.0,255000.0,259000.0,262000.0,327000.0,351000.0,400000.0,425000.0,486000.0,510000.0,631000.0,707000.0,758000.0,118000.0
Mali,MLI,"International tourism, number of arrivals",ST.INT.ARVL,42000.0,98000.0,75000.0,83000.0,82000.0,86000.0,89000.0,96000.0,110000.0,113000.0,143000.0,153000.0,164000.0,190000.0,160000.0,169000.0,160000.0,134000.0,142000.0,168000.0,159000.0,173000.0,193000.0,203000.0,217000.0,
Malta,MLT,"International tourism, number of arrivals",ST.INT.ARVL,1193000.0,1123000.0,1238000.0,1326000.0,1402000.0,1387000.0,1439000.0,1483000.0,1512000.0,1428000.0,1484000.0,1521000.0,1723000.0,1832000.0,1608000.0,1815000.0,1916000.0,2007000.0,2013000.0,2162000.0,2383000.0,2592000.0,2944000.0,3232000.0,3519000.0,718000.0
Myanmar,MMR,"International tourism, number of arrivals",ST.INT.ARVL,194000.0,490000.0,491000.0,478000.0,435000.0,416000.0,475000.0,487000.0,597000.0,657000.0,660000.0,630000.0,716000.0,731000.0,763000.0,792000.0,816000.0,1059000.0,2044000.0,3081000.0,4681000.0,2907000.0,3443000.0,3551000.0,4364000.0,903000.0
Middle East & North Africa (excluding high income),MNA,"International tourism, number of arrivals",ST.INT.ARVL,19191329.65,19510659.71,20050583.66,20887113.88,23817985.98,25593702.35,25760103.49,29063175.72,30679598.57,37570149.47,38948343.13,42009917.53,44628483.89,50431455.77,53336591.6,62924889.12,50267660.08,53404835.82,51878546.95,51968618.04,47236883.36,41373623.82,48550026.98,58807590.79,65756226.13,
Montenegro,MNE,"International tourism, number of arrivals",ST.INT.ARVL,,,,,,,,136000.0,142000.0,188000.0,272000.0,378000.0,984000.0,1031000.0,1044000.0,1088000.0,1201000.0,1264000.0,1324000.0,1350000.0,1560000.0,1662000.0,1877000.0,2077000.0,2510000.0,351000.0
Mongolia,MNG,"International tourism, number of arrivals",ST.INT.ARVL,108000.0,71000.0,82000.0,197000.0,160000.0,158000.0,192000.0,235000.0,205000.0,305000.0,345000.0,408000.0,455000.0,469000.0,465000.0,557000.0,627000.0,624000.0,515000.0,506000.0,467000.0,471000.0,543000.0,598000.0,637000.0,66900.00153
Northern Mariana Islands,MNP,"International tourism, number of arrivals",ST.INT.ARVL,676000.0,736000.0,695000.0,490000.0,502000.0,529000.0,444000.0,476000.0,459000.0,536000.0,507000.0,436000.0,389000.0,397000.0,354000.0,379000.0,341000.0,401000.0,439000.0,460000.0,479000.0,531000.0,660000.0,518000.0,487000.0,
Mozambique,MOZ,"International tourism, number of arrivals",ST.INT.ARVL,,,,,,,404000.0,943000.0,726000.0,711000.0,954000.0,1095000.0,1259000.0,1439000.0,1711000.0,1836000.0,2013000.0,2206000.0,1970000.0,1751000.0,1634000.0,1715000.0,1514000.0,2870000.0,2033000.0,
Mauritania,MRT,"International tourism, number of arrivals",ST.INT.ARVL,,,,,24000.0,30000.0,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,"International tourism, number of arrivals",ST.INT.ARVL,437000.0,509000.0,558000.0,579000.0,600000.0,678000.0,675000.0,709000.0,721000.0,739000.0,782000.0,807000.0,933000.0,970000.0,890000.0,956000.0,983000.0,984000.0,1015000.0,1065000.0,1174000.0,1307000.0,1371000.0,1431000.0,1418000.0,316000.0
Malawi,MWI,"International tourism, number of arrivals",ST.INT.ARVL,192000.0,194000.0,207000.0,220000.0,254000.0,228000.0,266000.0,383000.0,424000.0,427000.0,438000.0,638000.0,735000.0,742000.0,755000.0,746000.0,767000.0,770000.0,795000.0,819000.0,805000.0,849000.0,837000.0,871000.0,,
